Date/Time,Electricity:Facility [kW](Hourly),Fans:Electricity [kW](Hourly),Cooling:Electricity [kW](Hourly),Heating:Electricity [kW](Hourly),InteriorLights:Electricity [kW](Hourly),InteriorEquipment:Electricity [kW](Hourly),Gas:Facility [kW](Hourly),Heating:Gas [kW](Hourly),InteriorEquipment:Gas [kW](Hourly),Water Heater:WaterSystems:Gas [kW](Hourly)
 02/23  16:00:00,211.7357869,29.7640172951,23.7612454111,3.85971187739,37.1018798503,116.476155989,118.376272908,99.8323239216,9.90576805939,8.63818092671
 02/23  17:00:00,210.022420803,29.7700841559,21.8559007666,4.04628142271,37.1018798503,116.476155989,109.706492223,99.7807241641,9.90576805939,0.02
 02/23  18:00:00,216.437829867,29.768911982,20.9161081586,4.35635965698,37.1018798503,116.476155989,109.722862107,99.7970940481,9.90576805939,0.02
 02/23  19:00:00,133.689773752,27.9164027466,16.4830117681,0.0,24.7345865669,47.5788473902,91.3780330326,77.8147555872,4.9528840297,8.61039341574
 02/23  20:00:00,138.769027214,28.3502025373,15.0416356292,0.0,24.7345865669,47.5788473902,88.0625321553,83.0896481256,4.9528840297,0.02
 02/23  21:00:00,118.999459836,27.0488031652,13.9129059192,0.0105200502094,12.3672932834,38.6892022431,101.391672588,98.3999421703,2.97173041782,0.02
 02/23  22:00:00,97.5390043269,21.7062352926,10.5676951216,0.38704897306,12.3672932834,27.0668015668,84.3075897348,81.3158593169,2.97173041782,0.02
 02/23  23:00:00,71.4918185531,17.743335583,8.70374162784,0.0,4.12243109448,15.9888894789,77.7520091719,74.7602787541,2.97173041782,0.02
 02/23  24:00:00,85.2045868299,23.2636689555,10.6888908713,1.3466640056,4.12243109448,15.9888894789,99.5672513563,96.5755209385,2.97173041782,0.02
 02/24  01:00:00,75.3927760264,18.1771353737,8.16177129758,0.79514239914,4.12243109448,15.9888894789,81.3999482859,78.4082178681,2.97173041782,0.02
 02/24  02:00:00,88.736785209,23.0467690602,10.0362076278,1.83304274859,4.12243109448,15.9888894789,102.199537009,99.2078065909,2.97173041782,0.02
 02/24  03:00:00,83.3410202482,19.6954346412,7.78226622047,5.49671076705,4.12243109448,15.9888894789,82.7104147935,79.7186843756,2.97173041782,0.02
 02/24  04:00:00,95.4179058456,23.9143686416,9.7071578792,6.27573618877,4.12243109448,15.9888894789,103.34291514,100.351184722,2.97173041782,0.02
 02/24  05:00:00,123.990502609,28.784002328,10.701066841,6.66775583127,12.3672932834,24.9413748627,117.076579954,112.103695925,4.9528840297,0.02
 02/24  06:00:00,151.447306565,28.3803033854,14.4090780003,29.425245188,12.3672932834,24.9413748627,185.279373858,180.306489829,4.9528840297,0.02
 02/24  07:00:00,202.381905087,29.3139259678,14.984549026,26.6973424802,24.7345865669,70.7195625826,158.048328832,148.122560773,9.90576805939,0.02
 02/24  08:00:00,214.791754962,29.3985872981,15.5972838268,16.6444735087,37.1018798503,92.3937384068,142.389267773,123.873646577,9.90576805939,8.60985313741
 02/24  09:00:00,219.470429804,29.4760180937,16.9041306724,11.6064183457,37.1018798503,104.434947198,121.689714249,111.763946189,9.90576805939,0.02
 02/24  10:00:00,227.997677435,29.5730960087,18.4468468192,8.43050828841,37.1018798503,116.476155989,116.231385625,106.305617565,9.90576805939,0.02
 02/24  11:00:00,228.124983502,29.6990917841,20.2758566268,7.12706122957,37.1018798503,116.476155989,120.206603101,101.6606061,9.90576805939,8.64022894221
 02/24  12:00:00,231.331172962,29.9094363723,22.5996024932,5.84494875815,37.1018798503,116.476155989,116.216141509,97.6682849682,9.90576805939,8.64208848175
 02/24  13:00:00,226.026708925,30.1475064338,26.1656682361,4.4322205632,37.1018798503,104.434947198,103.913318561,93.9875505012,9.90576805939,0.02
 02/24  14:00:00,244.526746093,30.3793423982,31.672280164,3.00024958664,37.1018798503,116.476155989,109.433224448,90.8852104302,9.90576805939,8.64224595799
 02/24  15:00:00,247.220270227,30.3507086392,34.5942414206,1.83751944124,37.1018798503,116.476155989,100.008608095,90.0828400358,9.90576805939,0.02
 02/24  16:00:00,247.678658206,30.2277501402,36.1780152315,1.51884209528,37.1018798503,116.476155989,109.360399794,90.8182261885,9.90576805939,8.63640554599
 02/24  17:00:00,242.29277454,30.1663460558,33.9081552123,1.43490395824,37.1018798503,116.476155989,101.2657561,91.3399880409,9.90576805939,0.02
